sample_tag,split_role,project_id,activity_id,member,variant,png_path,pearson_r,mae,rmse,top_band_mae,bottom_band_mae,border_mae,center_mae
train__013__013_4__Path1,train,013,013.4,013/013.4/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__013__013_4__Path1__amplitude_jitter.png,0.9999999999999515,1.493517842732217e-08,2.6389360030520947e-08,1.5410602571819254e-08,1.2332727727937254e-08,1.4021120264828824e-08,1.506950297880394e-08
train__013__013_4__Path1,train,013,013.4,013/013.4/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__013__013_4__Path1__remove_top_band.png,0.9477335498220473,0.004617125727236271,0.02334374561905861,0.09849866479635239,0.0,0.03368518128991127,0.0
train__013__013_4__Path1,train,013,013.4,013/013.4/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__013__013_4__Path1__remove_bottom_band.png,0.9999988225748895,1.7237642168765888e-05,0.00010775921691674739,0.0,0.00036773638566955924,0.00012236135080456734,0.0
train__013__013_4__Path1,train,013,013.4,013/013.4/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__013__013_4__Path1__remove_border.png,0.9623494154665289,0.0026184243615716696,0.01908252201974392,0.02431977353990078,0.00028009572997689247,0.018567195162177086,0.0
train__013__013_4__Path1,train,013,013.4,013/013.4/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__013__013_4__Path1__time_reverse.png,-0.000757436567294422,0.05406377837061882,0.09920039772987366,0.024265844374895096,0.024265844374895096,0.036609258502721786,0.056878264993429184
train__013__013_5__Path1,train,013,013.5,013/013.5/Radargrams/Path1.sgy,original,rendered/original/train__013__013_5__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__013__013_5__Path1,train,013,013.5,013/013.5/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__013__013_5__Path1__log_clip.png,0.6153877802437675,0.2113974690437317,0.23000475764274597,0.24094054102897644,0.11121004074811935,0.18525591492652893,0.21982620656490326
train__013__013_5__Path1,train,013,013.5,013/013.5/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__013__013_5__Path1__zscore_clip.png,0.9691408961765976,0.04213908314704895,0.06527043879032135,0.045737266540527344,0.022881250828504562,0.03450077772140503,0.04461284354329109
train__013__013_5__Path1,train,013,013.5,013/013.5/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__013__013_5__Path1__amplitude_jitter.png,0.9999999999999486,1.4393751968100332e-08,2.8436350163474344e-08,1.4806611048356899e-08,1.3211858274075894e-08,1.4169597051250094e-08,1.44729286333245e-08
train__013__013_5__Path1,train,013,013.5,013/013.5/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__013__013_5__Path1__remove_top_band.png,0.9444366179580892,0.005452646873891354,0.026243265718221664,0.11632313579320908,0.0,0.018046163022518158,0.0017379887867718935
train__013__013_5__Path1,train,013,013.5,013/013.5/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__013__013_5__Path1__remove_bottom_band.png,0.9999993426918927,1.430200609320309e-05,8.658407750772312e-05,0.0,0.00030510948272421956,5.173785029910505e-05,3.4969284570252057e-06
train__013__013_5__Path1,train,013,013.5,013/013.5/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__013__013_5__Path1__remove_border.png,0.9163747419633076,0.010788892395794392,0.03099408745765686,0.014694839715957642,0.00662147207185626,0.022354301065206528,0.006668367888778448
train__013__013_5__Path1,train,013,013.5,013/013.5/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__013__013_5__Path1__time_reverse.png,-0.0010261101940775555,0.05628303065896034,0.10684913396835327,0.01918748952448368,0.01918748952448368,0.03489716351032257,0.06304408609867096
train__013__013_6__Path1,train,013,013.6,013/013.6/Radargrams/Path1.sgy,original,rendered/original/train__013__013_6__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__013__013_6__Path1,train,013,013.6,013/013.6/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__013__013_6__Path1__log_clip.png,0.5948428396963601,0.24100007116794586,0.2518724203109741,0.23482193052768707,0.1551717221736908,0.20569685101509094,0.24605633318424225
train__013__013_6__Path1,train,013,013.6,013/013.6/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__013__013_6__Path1__zscore_clip.png,0.9701354965901363,0.030156275257468224,0.06565012037754059,0.024718431755900383,0.000786936201620847,0.017723871394991875,0.03196198120713234
train__013__013_6__Path1,train,013,013.6,013/013.6/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__013__013_6__Path1__amplitude_jitter.png,0.9999999999999528,2.041649693751424e-08,3.0635622039199006e-08,1.986336783943443e-08,1.8087481734596622e-08,1.945298144789831e-08,2.0554804081029943e-08
train__013__013_6__Path1,train,013,013.6,013/013.6/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__013__013_6__Path1__remove_top_band.png,0.946446500644517,0.00509059289470315,0.02460688352584839,0.10859931260347366,0.0,0.04041304439306259,0.0
train__013__013_6__Path1,train,013,013.6,013/013.6/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__013__013_6__Path1__remove_bottom_band.png,0.9999945807705883,3.846372783300467e-05,0.00023801927454769611,0.0,0.0008205595659092069,0.00029805913800373673,0.0
train__013__013_6__Path1,train,013,013.6,013/013.6/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__013__013_6__Path1__remove_border.png,0.9725928338773296,0.0020232449751347303,0.016829142346978188,0.0189385823905468,0.0006027128547430038,0.01570858061313629,0.0
train__013__013_6__Path1,train,013,013.6,013/013.6/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__013__013_6__Path1__time_reverse.png,-0.00044723972231224424,0.055975526571273804,0.10225319117307663,0.01900889351963997,0.01900889351963997,0.030673380941152573,0.05964214727282524
train__02__02_1__Path1,train,02,02.1,02/02.1/Radargrams/Path1.sgy,original,rendered/original/train__02__02_1__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__02__02_1__Path1,train,02,02.1,02/02.1/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__02__02_1__Path1__log_clip.png,0.5692002544868211,0.20950092375278473,0.22495874762535095,0.27808818221092224,0.10890910774469376,0.20275357365608215,0.2114756852388382
train__02__02_1__Path1,train,02,02.1,02/02.1/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__02__02_1__Path1__zscore_clip.png,0.9607103797394573,0.02297361008822918,0.05815591663122177,0.05799519270658493,0.00042992268572561443,0.025570323690772057,0.022186201065778732
train__02__02_1__Path1,train,02,02.1,02/02.1/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__02__02_1__Path1__amplitude_jitter.png,0.9999999999999581,1.3337634996446468e-08,2.4395161446477687e-08,1.3317326796880025e-08,8.734517109587614e-09,1.246957381795255e-08,1.3609412263804188e-08
train__02__02_1__Path1,train,02,02.1,02/02.1/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__02__02_1__Path1__remove_top_band.png,0.9670793939007055,0.0031054250430315733,0.01828388310968876,0.0662490651011467,0.0,0.013432307168841362,0.0
train__02__02_1__Path1,train,02,02.1,02/02.1/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__02__02_1__Path1__remove_bottom_band.png,0.9999992124916436,1.3892951756133698e-05,8.94058175617829e-05,0.0,0.00029638296109624207,5.585572216659784e-05,0.0
train__02__02_1__Path1,train,02,02.1,02/02.1/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__02__02_1__Path1__remove_border.png,0.8994005053876187,0.005874862894415855,0.031160036101937294,0.043247636407613754,0.00020858236530330032,0.022776862606406212,0.0
train__02__02_1__Path1,train,02,02.1,02/02.1/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__02__02_1__Path1__time_reverse.png,8.900071236527061e-05,0.04709576815366745,0.10074001550674438,0.04332742094993591,0.04332742094993591,0.0450529083609581,0.04781302064657211
train__02__02_2__Path1,train,02,02.2,02/02.2/Radargrams/Path1.sgy,original,rendered/original/train__02__02_2__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__02__02_2__Path1,train,02,02.2,02/02.2/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__02__02_2__Path1__log_clip.png,0.5645956671199315,0.21473053097724915,0.230986088514328,0.2449445128440857,0.09893105924129486,0.2024783045053482,0.21788974106311798
train__02__02_2__Path1,train,02,02.2,02/02.2/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__02__02_2__Path1__zscore_clip.png,0.9685013430540058,0.022661298513412476,0.051766641438007355,0.045340072363615036,0.0039121308363974094,0.02294202335178852,0.022621892392635345
train__02__02_2__Path1,train,02,02.2,02/02.2/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__02__02_2__Path1__amplitude_jitter.png,0.9999999999999364,2.9117739330786208e-08,4.021677924015421e-08,3.086669053686819e-08,3.165814632666297e-08,2.9579464211337836e-08,2.895107265032948e-08
train__02__02_2__Path1,train,02,02.2,02/02.2/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__02__02_2__Path1__remove_top_band.png,0.9396943719362708,0.005549738183617592,0.02781599760055542,0.11839441955089569,0.0,0.02387078106403351,0.0
train__02__02_2__Path1,train,02,02.2,02/02.2/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__02__02_2__Path1__remove_bottom_band.png,0.9999997777176683,8.638791769044474e-06,5.2051342208869755e-05,0.0,0.00018429422925692052,3.6505196476355195e-05,0.0
train__02__02_2__Path1,train,02,02.2,02/02.2/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__02__02_2__Path1__remove_border.png,0.8984134026292199,0.014415867626667023,0.035866424441337585,0.04555981978774071,0.009068010374903679,0.029985317960381508,0.009097539819777012
train__02__02_2__Path1,train,02,02.2,02/02.2/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__02__02_2__Path1__time_reverse.png,-0.00018537728226959154,0.052266545593738556,0.11039561778306961,0.036556217819452286,0.036556221544742584,0.04633430764079094,0.05409516766667366
train__02__02_3__Path1,train,02,02.3,02/02.3/Radargrams/Path1.sgy,original,rendered/original/train__02__02_3__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__02__02_3__Path1,train,02,02.3,02/02.3/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__02__02_3__Path1__log_clip.png,0.5722689312354646,0.2022956907749176,0.22099816799163818,0.2837822437286377,0.08526372164487839,0.19086706638336182,0.204646497964859
train__02__02_3__Path1,train,02,02.3,02/02.3/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__02__02_3__Path1__zscore_clip.png,0.9623332567159409,0.024854594841599464,0.059220656752586365,0.07711561024188995,0.003091811668127775,0.03271616995334625,0.02337121218442917
train__02__02_3__Path1,train,02,02.3,02/02.3/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__02__02_3__Path1__amplitude_jitter.png,0.9999999999999094,2.873956894688945e-08,4.002816567094669e-08,2.7321013007508554e-08,2.832994638879427e-08,2.821753852799702e-08,2.8850148936498954e-08
train__02__02_3__Path1,train,02,02.3,02/02.3/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__02__02_3__Path1__remove_top_band.png,0.9216480142204014,0.004617707803845406,0.02723819576203823,0.09851109981536865,0.0,0.028597036376595497,0.0
train__02__02_3__Path1,train,02,02.3,02/02.3/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__02__02_3__Path1__remove_bottom_band.png,0.9999997792431,6.908929208293557e-06,4.45885380031541e-05,0.0,0.0001473904849262908,4.268351403879933e-05,0.0
train__02__02_3__Path1,train,02,02.3,02/02.3/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__02__02_3__Path1__remove_border.png,0.9334122800845981,0.004017822444438934,0.024088574573397636,0.05329662188887596,0.00010997007484547794,0.024051450192928314,0.0
train__02__02_3__Path1,train,02,02.3,02/02.3/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__02__02_3__Path1__time_reverse.png,-7.053150002462557e-05,0.04402313753962517,0.09489799290895462,0.05330954119563103,0.05330953747034073,0.04778173938393593,0.043501220643520355
train__02__02_4__Path1,train,02,02.4,02/02.4/Radargrams/Path1.sgy,original,rendered/original/train__02__02_4__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__02__02_4__Path1,train,02,02.4,02/02.4/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__02__02_4__Path1__log_clip.png,0.5645956671199315,0.21473053097724915,0.230986088514328,0.2449445128440857,0.09893105924129486,0.2024783045053482,0.21788974106311798
train__02__02_4__Path1,train,02,02.4,02/02.4/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__02__02_4__Path1__zscore_clip.png,0.9685013430540058,0.022661298513412476,0.051766641438007355,0.045340072363615036,0.0039121308363974094,0.02294202335178852,0.022621892392635345
train__02__02_4__Path1,train,02,02.4,02/02.4/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__02__02_4__Path1__amplitude_jitter.png,0.9999999999999364,2.9117739330786208e-08,4.021677924015421e-08,3.086669053686819e-08,3.165814632666297e-08,2.9579464211337836e-08,2.895107265032948e-08
train__02__02_4__Path1,train,02,02.4,02/02.4/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__02__02_4__Path1__remove_top_band.png,0.9396943719362708,0.005549738183617592,0.02781599760055542,0.11839441955089569,0.0,0.02387078106403351,0.0
train__02__02_4__Path1,train,02,02.4,02/02.4/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__02__02_4__Path1__remove_bottom_band.png,0.9999997777176683,8.638791769044474e-06,5.2051342208869755e-05,0.0,0.00018429422925692052,3.6505196476355195e-05,0.0
train__02__02_4__Path1,train,02,02.4,02/02.4/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__02__02_4__Path1__remove_border.png,0.8984134026292199,0.014415867626667023,0.035866424441337585,0.04555981978774071,0.009068010374903679,0.029985317960381508,0.009097539819777012
train__02__02_4__Path1,train,02,02.4,02/02.4/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__02__02_4__Path1__time_reverse.png,-0.00018537728226959154,0.052266545593738556,0.11039561778306961,0.036556217819452286,0.036556221544742584,0.04633430764079094,0.05409516766667366
train__02__02_5__Path1,train,02,02.5,02/02.5/Radargrams/Path1.sgy,original,rendered/original/train__02__02_5__Path1__original.png,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
train__02__02_5__Path1,train,02,02.5,02/02.5/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__02__02_5__Path1__log_clip.png,0.5897485218609484,0.1848374456167221,0.20600275695323944,0.24178656935691833,0.10603531450033188,0.19373850524425507,0.1814689040184021
train__02__02_5__Path1,train,02,02.5,02/02.5/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__02__02_5__Path1__zscore_clip.png,0.9661628196360158,0.017673751339316368,0.04868556931614876,0.12361656129360199,0.00026815658202394843,0.02971356175839901,0.014173065312206745
train__02__02_5__Path1,train,02,02.5,02/02.5/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__02__02_5__Path1__amplitude_jitter.png,0.9999999999999737,9.627039609938493e-09,1.9565664644005665e-08,1.3902075046701157e-08,8.861127831494287e-09,1.0186245624765888e-08,9.456044836042565e-09
train__02__02_5__Path1,train,02,02.5,02/02.5/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__02__02_5__Path1__remove_top_band.png,0.6609832800568078,0.011373787187039852,0.06501035392284393,0.24264082312583923,0.0,0.0356544591486454,0.004187749698758125
train__02__02_5__Path1,train,02,02.5,02/02.5/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__02__02_5__Path1__remove_bottom_band.png,0.9999995946413253,1.1991318388027139e-05,7.420729525620118e-05,0.0,0.0002558147825766355,4.2460749682504684e-05,3.194333658029791e-06
train__02__02_5__Path1,train,02,02.5,02/02.5/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__02__02_5__Path1__remove_border.png,0.7955065371728979,0.009951027110219002,0.04992619901895523,0.14471851289272308,0.00016633803898002952,0.04116680473089218,0.0
train__02__02_5__Path1,train,02,02.5,02/02.5/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__02__02_5__Path1__time_reverse.png,0.0013338663195419937,0.052268967032432556,0.1164250299334526,0.19014212489128113,0.19014212489128113,0.08195704966783524,0.043703485280275345
train__02__02_6__Path1,train,02,02.6,02/02.6/Radargrams/Path1.sgy,original,rendered/original/train__02__02_6__Path1__original.png,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
train__02__02_6__Path1,train,02,02.6,02/02.6/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__02__02_6__Path1__log_clip.png,0.6060189165007942,0.20036299526691437,0.2279197722673416,0.23206613957881927,0.10173923522233963,0.2022261768579483,0.19943000376224518
train__02__02_6__Path1,train,02,02.6,02/02.6/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__02__02_6__Path1__zscore_clip.png,0.9654312867246867,0.07887763530015945,0.08405091613531113,0.10506793856620789,0.07375068962574005,0.07919205725193024,0.07883072644472122
train__02__02_6__Path1,train,02,02.6,02/02.6/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__02__02_6__Path1__amplitude_jitter.png,0.999999999999949,2.161100276509842e-08,3.564702666380981e-08,2.161961809576951e-08,2.2392679710492303e-08,2.1316349574362903e-08,2.17907825117436e-08
train__02__02_6__Path1,train,02,02.6,02/02.6/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__02__02_6__Path1__remove_top_band.png,0.7019760657318381,0.022811993956565857,0.06824306398630142,0.245154470205307,0.011867381632328033,0.03780160844326019,0.018444953486323357
train__02__02_6__Path1,train,02,02.6,02/02.6/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__02__02_6__Path1__remove_bottom_band.png,0.9999997735439726,9.912271707435139e-06,6.040870357537642e-05,0.0,0.00021146179642528296,3.7831399822607636e-05,1.985950575544848e-06
train__02__02_6__Path1,train,02,02.6,02/02.6/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__02__02_6__Path1__remove_border.png,0.8161405397609791,0.05766759067773819,0.0706942155957222,0.13219372928142548,0.051463447511196136,0.07782629877328873,0.051128603518009186
train__02__02_6__Path1,train,02,02.6,02/02.6/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__02__02_6__Path1__time_reverse.png,0.0006743748507482796,0.06241155043244362,0.1267271637916565,0.20596566796302795,0.20596566796302795,0.08512459695339203,0.05585373565554619
train__02__02_7__Path1,train,02,02.7,02/02.7/Radargrams/Path1.sgy,original,rendered/original/train__02__02_7__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__02__02_7__Path1,train,02,02.7,02/02.7/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__02__02_7__Path1__log_clip.png,0.6123559303328269,0.18561047315597534,0.21079881489276886,0.25769445300102234,0.10238920897245407,0.18170690536499023,0.18643653392791748
train__02__02_7__Path1,train,02,02.7,02/02.7/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__02__02_7__Path1__zscore_clip.png,0.9580769782204425,0.05685838311910629,0.07746608555316925,0.16435950994491577,0.03958326578140259,0.07632438838481903,0.05231773853302002
train__02__02_7__Path1,train,02,02.7,02/02.7/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__02__02_7__Path1__amplitude_jitter.png,0.9999999999998919,2.7056618279175382e-08,3.9905593496314395e-08,2.5688981608595896e-08,2.5097948608276965e-08,2.613498928383251e-08,2.726557646326455e-08
train__02__02_7__Path1,train,02,02.7,02/02.7/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__02__02_7__Path1__remove_top_band.png,0.48138714022091583,0.08317826688289642,0.10280290991067886,0.2673954665660858,0.07370869070291519,0.1226927638053894,0.07413055002689362
