sample_id,rel_path,abs_path,file_sha256,label_placeholder,source_group,asset_track,modality,target_task,notes
tigpr:Crack:402,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/402.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\402.jpg,99d7537864362c1618489bddef02651a5e00aff960c34c16fd61474370c4998d,HELD_OUT,sha256:99d7537864362c1618489bddef02651a5e00aff960c34c16fd61474370c4998d,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:444,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/444.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\444.jpg,4df40810f545d40d232a4f635662a24aac7d7672ba1f55cb9124a783fb8876da,HELD_OUT,sha256:4df40810f545d40d232a4f635662a24aac7d7672ba1f55cb9124a783fb8876da,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:49,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/49.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\49.jpg,975c5bda70ed5ceb3ef3da5f3fd8e00d06b9e833761efbc28441f1c0d48ef2eb,HELD_OUT,sha256:975c5bda70ed5ceb3ef3da5f3fd8e00d06b9e833761efbc28441f1c0d48ef2eb,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:672,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/672.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\672.jpg,55229577c4c480b84700522b5a4f8b6e0f8d67c0518c8889ac342d9e221b8445,HELD_OUT,sha256:55229577c4c480b84700522b5a4f8b6e0f8d67c0518c8889ac342d9e221b8445,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:704,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/704.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\704.jpg,32dd7efa60c70a26b27129d98f32e37193cca359d69c58dda6c3bd11a7b3f57c,HELD_OUT,sha256:32dd7efa60c70a26b27129d98f32e37193cca359d69c58dda6c3bd11a7b3f57c,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:71,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/71.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\71.jpg,ba6ea8c7fb8d1adc861ff3bbf34c641d72ab7089f50867c0c372ac4fe586c4b4,HELD_OUT,sha256:ba6ea8c7fb8d1adc861ff3bbf34c641d72ab7089f50867c0c372ac4fe586c4b4,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:712,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/712.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\712.jpg,d411fcb0260ca78464f169455fc7790d3f4764eda44f654f5714c856f0ff5957,HELD_OUT,sha256:d411fcb0260ca78464f169455fc7790d3f4764eda44f654f5714c856f0ff5957,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:732,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/732.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\732.jpg,e3ed8c768b29ddbb159306fdc6f313296bb7698873b059e188bb7c3dcab2b377,HELD_OUT,sha256:e3ed8c768b29ddbb159306fdc6f313296bb7698873b059e188bb7c3dcab2b377,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:738,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/738.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\738.jpg,3cbe79e72b37a06e5cfea1f2f9a6553f5243468ef4d97bec4105678c91667e63,HELD_OUT,sha256:3cbe79e72b37a06e5cfea1f2f9a6553f5243468ef4d97bec4105678c91667e63,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:741,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/741.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\741.jpg,be358e8ceab4e0611163c3e9cafdcd43150c318f93990795e286f1ea5d9f9bcb,HELD_OUT,sha256:be358e8ceab4e0611163c3e9cafdcd43150c318f93990795e286f1ea5d9f9bcb,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:757,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/757.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\757.jpg,1e8daea426dff8855c14c7eb1ee768c51fbfe340d1cd29fe57533a261bd4db27,HELD_OUT,sha256:1e8daea426dff8855c14c7eb1ee768c51fbfe340d1cd29fe57533a261bd4db27,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:819,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/819.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\819.jpg,7305bdb57787a1321826e21c78d7557be13674845859873442c2dce73e6f45c1,HELD_OUT,sha256:7305bdb57787a1321826e21c78d7557be13674845859873442c2dce73e6f45c1,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:840,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/840.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\840.jpg,554c8ef05bb722760e0a9e265108a720c144042ae4c631a986174285f1c2e2c8,HELD_OUT,sha256:554c8ef05bb722760e0a9e265108a720c144042ae4c631a986174285f1c2e2c8,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:855,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/855.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\855.jpg,105decdb2aebc0c5dfbfd9d31e0d43fc656b6ebda661200bdf4694ac49ab1b9e,HELD_OUT,sha256:105decdb2aebc0c5dfbfd9d31e0d43fc656b6ebda661200bdf4694ac49ab1b9e,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:874,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/874.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\874.jpg,eb148bd15f9d1216df2af55ba436c61e5fbfb6f886d6ff10028260c8874578b7,HELD_OUT,sha256:eb148bd15f9d1216df2af55ba436c61e5fbfb6f886d6ff10028260c8874578b7,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:884,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/884.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\884.jpg,feec7d688139cc7936c28523743b645d009d746e3fa7d6d1bdc0af7bcfc3f68f,HELD_OUT,sha256:feec7d688139cc7936c28523743b645d009d746e3fa7d6d1bdc0af7bcfc3f68f,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:890,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/890.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\890.jpg,eb26c78648d007e687499adb04c7409c12ea296b911d8bf3062002d2ee1b0f79,HELD_OUT,sha256:eb26c78648d007e687499adb04c7409c12ea296b911d8bf3062002d2ee1b0f79,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:912,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/912.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\912.jpg,0db8245cd1403c6e053f217a1f73759bc514fc783c2b46ab7cb5574ff2eb4d7f,HELD_OUT,sha256:0db8245cd1403c6e053f217a1f73759bc514fc783c2b46ab7cb5574ff2eb4d7f,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:917,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/917.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\917.jpg,b18288fef560777319f2cd879f97f2e7252d51401bffb0518667967966a14f26,HELD_OUT,sha256:b18288fef560777319f2cd879f97f2e7252d51401bffb0518667967966a14f26,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:932,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/932.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\932.jpg,4fdfcbb4905e81d8a616fd918528010885feb8bc7e9125435d713ecd953994ba,HELD_OUT,sha256:4fdfcbb4905e81d8a616fd918528010885feb8bc7e9125435d713ecd953994ba,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:945,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/945.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\945.jpg,139f4ab002efaff33bedc4ba29c035b0edc65d59d0f36e635b6e0fa7a4b52fdd,HELD_OUT,sha256:139f4ab002efaff33bedc4ba29c035b0edc65d59d0f36e635b6e0fa7a4b52fdd,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:956,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/956.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\956.jpg,6098faf71da2fe4b0abb4fe508d4f13156d1f2c69a159ffa98b8064edb9017d1,HELD_OUT,sha256:6098faf71da2fe4b0abb4fe508d4f13156d1f2c69a159ffa98b8064edb9017d1,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:972,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/972.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\972.jpg,24fbfa4b6547eafa1fe61c99cda46fb79f3aa2f47d5343b568515b944580241c,HELD_OUT,sha256:24fbfa4b6547eafa1fe61c99cda46fb79f3aa2f47d5343b568515b944580241c,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Crack:979,external_assets/tigpr/extracted/TIGPR/Damage Classification/Crack/979.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Crack\979.jpg,f37ed299b6209d3de3fbc87ca154d7ebd74f5ee0f61f78e4ac3218b7b54b6994,HELD_OUT,sha256:f37ed299b6209d3de3fbc87ca154d7ebd74f5ee0f61f78e4ac3218b7b54b6994,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Interlayer_bonding_deficiency:1056,external_assets/tigpr/extracted/TIGPR/Damage Classification/Interlayer_bonding_deficiency/1056.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Interlayer_bonding_deficiency\1056.jpg,3adf5bd0e96eddd22b6b3bbd98c39b4af1b2827ada4575bd02d2af2d366a516c,HELD_OUT,sha256:3adf5bd0e96eddd22b6b3bbd98c39b4af1b2827ada4575bd02d2af2d366a516c,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Interlayer_bonding_deficiency:1108,external_assets/tigpr/extracted/TIGPR/Damage Classification/Interlayer_bonding_deficiency/1108.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Interlayer_bonding_deficiency\1108.jpg,8898f83153879ba1cb489d6d2356eab611f7656fb90b113a12cbdb0ab9ed139e,HELD_OUT,sha256:8898f83153879ba1cb489d6d2356eab611f7656fb90b113a12cbdb0ab9ed139e,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Interlayer_bonding_deficiency:1113,external_assets/tigpr/extracted/TIGPR/Damage Classification/Interlayer_bonding_deficiency/1113.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Interlayer_bonding_deficiency\1113.jpg,e52151bd3cf13a7b4ea1f645bd3a696e99054a05b2da81bfba34a6e1ca3333be,HELD_OUT,sha256:e52151bd3cf13a7b4ea1f645bd3a696e99054a05b2da81bfba34a6e1ca3333be,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Interlayer_bonding_deficiency:1119,external_assets/tigpr/extracted/TIGPR/Damage Classification/Interlayer_bonding_deficiency/1119.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Interlayer_bonding_deficiency\1119.jpg,a5fe3ce2caf3cd92e50dce20eab227c81797d558f17ad7efc878a5d990d3daf8,HELD_OUT,sha256:a5fe3ce2caf3cd92e50dce20eab227c81797d558f17ad7efc878a5d990d3daf8,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Interlayer_bonding_deficiency:1127,external_assets/tigpr/extracted/TIGPR/Damage Classification/Interlayer_bonding_deficiency/1127.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Interlayer_bonding_deficiency\1127.jpg,cb0fad3979448dafe31186118b44362773faffcd77a8a2251a5bd742066444cb,HELD_OUT,sha256:cb0fad3979448dafe31186118b44362773faffcd77a8a2251a5bd742066444cb,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Interlayer_bonding_deficiency:1130,external_assets/tigpr/extracted/TIGPR/Damage Classification/Interlayer_bonding_deficiency/1130.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Interlayer_bonding_deficiency\1130.jpg,a74cb82319a8b5faa747aed78f7083b6e0ecdfa754b3c16ad7970bc927fb78df,HELD_OUT,sha256:a74cb82319a8b5faa747aed78f7083b6e0ecdfa754b3c16ad7970bc927fb78df,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Interlayer_bonding_deficiency:1174,external_assets/tigpr/extracted/TIGPR/Damage Classification/Interlayer_bonding_deficiency/1174.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Interlayer_bonding_deficiency\1174.jpg,801b9c218a90a936d25eb1162bc6219ef111bdf3b61aa8df2cf47037e499839f,HELD_OUT,sha256:801b9c218a90a936d25eb1162bc6219ef111bdf3b61aa8df2cf47037e499839f,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Interlayer_bonding_deficiency:1189,external_assets/tigpr/extracted/TIGPR/Damage Classification/Interlayer_bonding_deficiency/1189.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Interlayer_bonding_deficiency\1189.jpg,ae515090c8f3128d904f4c32bdbe4dddd70ac9caa65e118797ddd2e5180aa2db,HELD_OUT,sha256:ae515090c8f3128d904f4c32bdbe4dddd70ac9caa65e118797ddd2e5180aa2db,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Interlayer_bonding_deficiency:1191,external_assets/tigpr/extracted/TIGPR/Damage Classification/Interlayer_bonding_deficiency/1191.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Interlayer_bonding_deficiency\1191.jpg,f51ea8a23b92bde0016cc3ea7a28b58e78936763a397121203a86d21083a19bf,HELD_OUT,sha256:f51ea8a23b92bde0016cc3ea7a28b58e78936763a397121203a86d21083a19bf,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
tigpr:Interlayer_bonding_deficiency:1227,external_assets/tigpr/extracted/TIGPR/Damage Classification/Interlayer_bonding_deficiency/1227.jpg,<LOCAL_DATA_ROOT>\external_assets\tigpr\extracted\TIGPR\Damage Classification\Interlayer_bonding_deficiency\1227.jpg,9ccdad3b2d9cda208906a2498aa5a41e7a3b1f3756a38037701b67c456665d66,HELD_OUT,sha256:9ccdad3b2d9cda208906a2498aa5a41e7a3b1f3756a38037701b67c456665d66,other_external,image,tigpr_damage_classification,synthetic blind-freeze regression row; not real blind external evidence
