dataset_id,asset_role,sample_id,label,label_source,rel_path,abs_path,file_sha256,raw_trace_id,project_id,activity_id,site_id,survey_line_id,device_id,antenna_frequency_mhz,acquisition_date,operator_id,processing_chain_id,export_format,width_px,height_px,is_augmented,augmentation_ancestor_id,exact_duplicate_group,near_duplicate_group,source_group,fold_id,split_protocol,split_role,created_by,created_date,notes
four_tu,core,four_tu:010.19:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.19/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.19\Path1.npy,3e2c2b0c0e6b406cff887341305e57c38f130db7953b44e46e043a551a7c87a3,010/010.19/Radargrams/Path1.sgy,010,010.19,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,1707,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:010.2:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.2/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.2\Path1.npy,5e5a85ff8d678e01d722c4a99afa2ca6cd1410c70d5d2a973f9a7685917dc9c5,010/010.2/Radargrams/Path1.sgy,010,010.2,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,227,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:010.20:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.20/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.20\Path1.npy,b83cffb604db521b15906be76032842d052161a50bab37b216e8328455222fd7,010/010.20/Radargrams/Path1.sgy,010,010.20,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,220,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:010.21:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.21/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.21\Path1.npy,6abb2af72e3af21f8304e15642ab498f02ad9d269d4aebbb775f097a76a2e409,010/010.21/Radargrams/Path1.sgy,010,010.21,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,91,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:010.22:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.22/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.22\Path1.npy,9df56cad5461f489b9117fbb2a99e847c64ab653e1b4bcf1e78f878faf27e7c8,010/010.22/Radargrams/Path1.sgy,010,010.22,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,389,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:010.23:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.23/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.23\Path1.npy,747d44da9839e863702b9321d2f0eeedd8cb083e12314fd3df9a46f3f9aefd4c,010/010.23/Radargrams/Path1.sgy,010,010.23,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,435,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:010.24:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.24/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.24\Path1.npy,7c8bf68435f8b5bab1226330769f20eca91b6e34342a84c4b9fac8a3f20b1563,010/010.24/Radargrams/Path1.sgy,010,010.24,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,2825,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:010.3:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.3/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.3\Path1.npy,e9f7c28d11b8399d9f50b24a810495bb42c3afb41ed30f81f385c1ab840f72b4,010/010.3/Radargrams/Path1.sgy,010,010.3,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,231,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:010.4:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.4/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.4\Path1.npy,816c5ddd2fcb2c44855580ac55ad6c1e9319b232aaf87b6cda9b2a24a3f0d34b,010/010.4/Radargrams/Path1.sgy,010,010.4,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,5085,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:010.5:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.5/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.5\Path1.npy,00c15584309fcd72fe1acfc19cf70e5c7d3b5f0b6dfe97b56dbf1a44c51a7c8d,010/010.5/Radargrams/Path1.sgy,010,010.5,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,443,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:010.6:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.6/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.6\Path1.npy,10d531636ff046e51ce6eae63cdcb4b55cd52af9688959422f4467914760c4ad,010/010.6/Radargrams/Path1.sgy,010,010.6,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,4026,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:010.7:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.7/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.7\Path1.npy,6f1313df3da5a03fe13bc4ad1c1c1d9861d5c581359359b6c1d70952d7e5ae27,010/010.7/Radargrams/Path1.sgy,010,010.7,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,1797,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:010.8:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.8/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.8\Path1.npy,52ce845f218e27208a0407c76a78e85ea13f155156b0e8141dc807ae50c03cca,010/010.8/Radargrams/Path1.sgy,010,010.8,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,194,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:010.9:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,010/010.9/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\test\010\010.9\Path1.npy,ba942093fa9d4f7c6a5a16aa271eb6d2e720ed65602a2df18b6e2d1872da2904,010/010.9/Radargrams/Path1.sgy,010,010.9,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,201,512,0,,,,project:010,,project_holdout_baseline_v1,test,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.1:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.1/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.1\Path1.npy,0fab26739ee0131f26c00e2716d2cdaa47685a9eb68cb9c19527fb3f01c831d5,011/011.1/Radargrams/Path1.sgy,011,011.1,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,1120,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.10:Profile_6395,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.10/Radargrams/Profile_6395.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.10\Profile_6395.npy,c1999a0eafc8486127ffb7debe97f90d77787816e5e932e8794ea0de4bcdc165,011/011.10/Radargrams/Profile_6395.sgy,011,011.10,,Profile_6395,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,600,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.11:Profile_6131,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.11/Radargrams/Profile_6131.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.11\Profile_6131.npy,13c0bb84b887201b35415c1f72aa00353d14ada7d18512334b09b06ca468866c,011/011.11/Radargrams/Profile_6131.sgy,011,011.11,,Profile_6131,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,498,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.12:Profile_6139,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.12/Radargrams/Profile_6139.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.12\Profile_6139.npy,1df8b59fe5799f113ab5472b5f726b471a6d6aebde25837e5cfad64d63369b4d,011/011.12/Radargrams/Profile_6139.sgy,011,011.12,,Profile_6139,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,1212,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.13:Profile_6138,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.13/Radargrams/Profile_6138.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.13\Profile_6138.npy,6784cb5c34c188143bb1d49d7654239f929e24857941e7bcf71f255382031d6a,011/011.13/Radargrams/Profile_6138.sgy,011,011.13,,Profile_6138,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,6680,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.14:Profile_6161,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.14/Radargrams/Profile_6161.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.14\Profile_6161.npy,f8dc630a3446e50b3181c6147c9251a457aed2d73686cc356ad2612312f4fc0f,011/011.14/Radargrams/Profile_6161.sgy,011,011.14,,Profile_6161,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,643,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.15:Profile_6386,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.15/Radargrams/Profile_6386.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.15\Profile_6386.npy,baffcae1031a3cd728d83818e6bff57f085852763a0c35a59b24d8b17f79fc4e,011/011.15/Radargrams/Profile_6386.sgy,011,011.15,,Profile_6386,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,6866,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.16:Profile_6447,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.16/Radargrams/Profile_6447.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.16\Profile_6447.npy,8b560153199133fa954d2afb07aca1adecf9b8794f8c319a864325f6f4760411,011/011.16/Radargrams/Profile_6447.sgy,011,011.16,,Profile_6447,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,270,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.17:Profile_6409,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.17/Radargrams/Profile_6409.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.17\Profile_6409.npy,1ffb1667a5ccf8b7ba29cb50f5ef2d66f037b6533dc2058c0a697555da6982ec,011/011.17/Radargrams/Profile_6409.sgy,011,011.17,,Profile_6409,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,742,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.2:Profile_6063,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.2/Radargrams/Profile_6063.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.2\Profile_6063.npy,f96f85b29672018da715d7e70967daae49fecf0c18bb9fdd9d611f9734a6f4e1,011/011.2/Radargrams/Profile_6063.sgy,011,011.2,,Profile_6063,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,529,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.3:Profile_6026,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.3/Radargrams/Profile_6026.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.3\Profile_6026.npy,64eff5989130ae45d94ed4ddc5552a1865e227ea50311f54bfa9ff79d6d024ab,011/011.3/Radargrams/Profile_6026.sgy,011,011.3,,Profile_6026,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,560,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.4:Profile_6625,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.4/Radargrams/Profile_6625.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.4\Profile_6625.npy,63393f04f629877330fcdd3d41631195f5f1859f771bab8544d2a141a31feb89,011/011.4/Radargrams/Profile_6625.sgy,011,011.4,,Profile_6625,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,1761,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.5:Profile_6050,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.5/Radargrams/Profile_6050.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.5\Profile_6050.npy,17a6b421c0b43aa1a36d0bb26420fb48efb757f56c83dba9dde39c1c63525d44,011/011.5/Radargrams/Profile_6050.sgy,011,011.5,,Profile_6050,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,2424,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.6:Profile_6040,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.6/Radargrams/Profile_6040.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.6\Profile_6040.npy,e43883ed8795b8841d37a23ce6ec38d13bb1d52a6f680578c9d3b88bf6fb9c28,011/011.6/Radargrams/Profile_6040.sgy,011,011.6,,Profile_6040,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,1022,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.7:Profile_6037,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.7/Radargrams/Profile_6037.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.7\Profile_6037.npy,8895069166aa732040b5014d71a02b13fcc2e73541929ebc7673472f78d3367b,011/011.7/Radargrams/Profile_6037.sgy,011,011.7,,Profile_6037,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,7427,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.8:Profile_6611,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.8/Radargrams/Profile_6611.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.8\Profile_6611.npy,69100c4c05ffcda2ba74582fce9d1ee60db9579472fac3dcb1aef4c2bfe729b3,011/011.8/Radargrams/Profile_6611.sgy,011,011.8,,Profile_6611,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,2464,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:011.9:Profile_6612,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,011/011.9/Radargrams/Profile_6612.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\val\011\011.9\Profile_6612.npy,dd6d32efdc02d40a62667e6a165563df1dfbd27d32326d4d57809f93ec4ac48d,011/011.9/Radargrams/Profile_6612.sgy,011,011.9,,Profile_6612,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,362,512,0,,,,project:011,,project_holdout_baseline_v1,val,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:013.1:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,013/013.1/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\train\013\013.1\Path1.npy,dfe1665e2d1d8e6c53f4d6589b26e2ce885590fe35bb8588f9f585e04bbfebbf,013/013.1/Radargrams/Path1.sgy,013,013.1,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,233,512,0,,,,project:013,,project_holdout_baseline_v1,train,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:013.2:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,013/013.2/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\train\013\013.2\Path1.npy,dfe1665e2d1d8e6c53f4d6589b26e2ce885590fe35bb8588f9f585e04bbfebbf,013/013.2/Radargrams/Path1.sgy,013,013.2,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,233,512,0,,,,project:013,,project_holdout_baseline_v1,train,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
four_tu,core,four_tu:013.3:Path1,unlabeled_raw_trace_matrix,not_applicable_for_current_raw_trace_manifest,013/013.3/Radargrams/Path1.sgy,<LOCAL_DATA_ROOT>\reports\4tu_baseline_package_v1\train\013\013.3\Path1.npy,e3820644d509a4bae6e598c0d3e6955a9ade1147e12bfbf90f64dbf291205f47,013/013.3/Radargrams/Path1.sgy,013,013.3,,Path1,,,,,segy_to_fixed_shape_npy_baseline_v1,npy,1825,512,0,,,,project:013,,project_holdout_baseline_v1,train,build_unified_sample_manifests.py,2026-08-10,4TU baseline package matrix; target labels require task-specific joins
