dataset_id,doi,license,sample_id,label,top_category,project_id,source_group,split_group,acquisition_id,extension,modality,file_role,size_bytes,sha256,relative_path,root_relative_path,absolute_path,manifest_date,blind_external_eligible,blind_external_reason
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00010,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,742518,1f1726e27a7c5a8119650bea03e1bc75d0945dc0473aea1cf64a72304c3922e5,pipe/0701/ASCII_707-01/ASCII/LA010004.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010004.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010004.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00011,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,736060,854076b4c791f5f48149a3579b5bcc431324263d3c9aa4759f59b831478f91ad,pipe/0701/ASCII_707-01/ASCII/LA010005.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010005.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010005.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00012,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,736060,8f1f6603bd76ab220d4227675e8501c2ef1bc4c0b97e5148fbf8867ca20560cc,pipe/0701/ASCII_707-01/ASCII/LA010006.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010006.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010006.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00013,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,741514,ec275069aac3101381105c48115dc078fddff116b852fab52cb3e4e668b13d22,pipe/0701/ASCII_707-01/ASCII/LA010007.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010007.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010007.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00014,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,708920,24ab42c864c356c1ca6ff26017c4c1cd6622943acdbd1dd4a419a122fdcfff7d,pipe/0701/ASCII_707-01/ASCII/LA010008.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010008.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010008.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00015,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,731112,89abe959503fdf0e8ed125d3a664050686e252431f26e71daf048097b558923a,pipe/0701/ASCII_707-01/ASCII/LA010009.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010009.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010009.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00016,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,724140,3152351ab78301245b51b11b159e28a98fd08355b048389181a704d2017a49d4,pipe/0701/ASCII_707-01/ASCII/LA010010.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010010.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010010.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00017,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,713804,784727144b9cf16347f83fc63c1e320e370257c312076452fc60e9b953c78f34,pipe/0701/ASCII_707-01/ASCII/LA010011.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010011.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010011.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00018,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,714766,61b93a8aec0e0b917d30e320cb674769982c9bdf0fc54fc43821b97fa6ca44d6,pipe/0701/ASCII_707-01/ASCII/LA010012.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010012.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010012.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00019,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,717652,ef631559544f30ce4f5473ebfc7e00b3b27789fa8ed68a1eb31cf2c7c1e1d897,pipe/0701/ASCII_707-01/ASCII/LA010013.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010013.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010013.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00020,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,717652,72c264dc9d1e85412874406b9bb866c5665b648e20bda219d8ad36a749bd7894,pipe/0701/ASCII_707-01/ASCII/LA010014.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010014.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010014.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00021,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,720538,1abac6021fb8ab594ee4363cabb9e059fe1e119fe77298280e2515b5971e7bab,pipe/0701/ASCII_707-01/ASCII/LA010015.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010015.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010015.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00022,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,715728,300b575080faf5a484333f2bd0cfb44abe8bd2c447b1eb1456f2091e6772a83e,pipe/0701/ASCII_707-01/ASCII/LA010016.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010016.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010016.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00023,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,722462,d00ace766272bf3536e4947c62d02aa1e362efec66f6dfdf664a9eee3c02b9c5,pipe/0701/ASCII_707-01/ASCII/LA010017.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010017.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010017.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00024,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,719576,c814fd18e11132a04d981463e9d70f8d661a835aace4db52677775e6f0e1bc4d,pipe/0701/ASCII_707-01/ASCII/LA010018.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010018.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010018.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00025,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,718614,45c77a23a0c2e984b9206dcb44d7c7867ffce2ad29767deb6eca86acc8822940,pipe/0701/ASCII_707-01/ASCII/LA010019.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010019.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010019.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00026,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,716690,f43bda5558dc05055de1da153ac76e72b841432fd501b85a9d8560845eab2d82,pipe/0701/ASCII_707-01/ASCII/LA010020.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA010020.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA010020.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00027,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,721500,e0de5b3651c6631e6efcda0990c7e4444a01655ca6366071bc5b93f814f7e29a,pipe/0701/ASCII_707-01/ASCII/LA020001.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020001.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020001.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00028,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,722462,193c00fd9d4c9fbf3d97f35f72146b64f1f70cf5f163b386a4c78179f0ca64aa,pipe/0701/ASCII_707-01/ASCII/LA020002.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020002.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020002.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00029,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,721500,f2f6edc10483a91bac66b1d047923ef66c6c6ebdd2b5f620f9942eb90e5eb3a0,pipe/0701/ASCII_707-01/ASCII/LA020003.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020003.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020003.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00030,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,718614,c96f7cbca98f03103d615031bd74157a3c48e3da5cf4ed5348791f701d50f8ac,pipe/0701/ASCII_707-01/ASCII/LA020004.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020004.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020004.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00031,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,724140,d67a8ad0a5f73641a2b33a5eaf566c77d11eaf22c6b22fe01ca475513cade126,pipe/0701/ASCII_707-01/ASCII/LA020005.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020005.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020005.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00032,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,724140,a21d958bed750370781fc64292d8db4452aa4d3e9ae13225175b055d708bbd95,pipe/0701/ASCII_707-01/ASCII/LA020006.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020006.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020006.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00033,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,719280,237179fcf7c0ab0597b7ead0dcb7b2c7d27a1ef10f3a99ee19879d9620798707,pipe/0701/ASCII_707-01/ASCII/LA020008.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020008.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020008.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00034,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,722196,bc48b87141c1e1270bcd6c8bc8a18485571c9c51ab6b7d9d36f028aa97b58d2c,pipe/0701/ASCII_707-01/ASCII/LA020009.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020009.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020009.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00035,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,724140,96cdc38849f78c8020b64f29fab50ad260792d9b0444735044df75f040020094,pipe/0701/ASCII_707-01/ASCII/LA020010.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020010.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020010.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00036,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,721224,f9b1b706493211213642a6758205a077065a315d6a8a91432fad206474f3dac8,pipe/0701/ASCII_707-01/ASCII/LA020011.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020011.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020011.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00037,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,722196,266116902794d641ffe084011efcecbeee04591f8e6e2296b522ce01d8194eb9,pipe/0701/ASCII_707-01/ASCII/LA020012.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020012.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020012.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00038,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,725112,15c78ff5e2e20c0325bfb139f9746a5a48599ee10d8dab0c79209a63ef1b18fa,pipe/0701/ASCII_707-01/ASCII/LA020013.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020013.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020013.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00039,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,725112,5bcb48081ef29ff648cb797ddc3e7d064fd681778d06734ce13a07653b5af661,pipe/0701/ASCII_707-01/ASCII/LA020014.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020014.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020014.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
zenodo_14637589,10.5281/zenodo.14637589,cc-by-4.0,zenodo_14637589_00040,pipe,pipe,0701,pipe/0701,pipe/0701,ASCII,.rd3,raw_gpr_trace,raw_trace,728028,bb3ffd437beaeb66e7aa52757e9384e96a37a62398b77a898272ecbfeffe7186,pipe/0701/ASCII_707-01/ASCII/LA020015.RD3,external_assets/zenodo_gpr_14637589/extracted/Data Set/pipe/0701/ASCII_707-01/ASCII/LA020015.RD3,<LOCAL_DATA_ROOT>\external_assets\zenodo_gpr_14637589\extracted\Data Set\pipe\0701\ASCII_707-01\ASCII\LA020015.RD3,2026-08-11,False,public labelled or organized dataset; labels are visible before prediction freeze
